Time UTC,Conductivity (S/m),Density (kg/m3),Practical Salinity (psu),Pressure (decibar),Temperature (C),Turbidity (NTU),Chlorophyll (ug/l),Oxygen Concentration Corrected (ml/l)
2021-06-19T17,2.918794057,1019.118244,25.16379359,7.433279645,11.27766898,0.879247431,0.608164399,7.500136502
2021-06-19T18,2.952411,1019.804276,25.91675279,7.806458333,10.65714528,0.966427778,0.361527778,6.88186245
2021-06-19T19,2.982632778,1020.133637,26.31027385,8.098486111,10.51709028,1.066219444,0.982708333,6.63828855
2021-06-19T20,2.972629159,1020.094803,26.24922787,8.223243543,10.46591114,1.396309359,14.74354346,5.934196499
2021-06-19T21,2.955481694,1019.873775,25.99140103,8.109505556,10.59344389,61.10101389,0.253888889,6.579554753
2021-06-19T22,2.974340128,1019.587492,25.74919016,7.893796168,11.19686226,57.32454318,0.476464871,7.055884283
2021-06-19T23,2.9727245,1019.332332,25.49498718,7.630555556,11.54088361,407.1620417,0.5025,7.013649286
2021-06-20T00,3.006569925,1019.538799,25.77497003,7.47163288,11.59950375,1.97294085,0.601221883,6.461163481
2021-06-20T01,3.002131861,1019.668628,25.89300162,7.442158333,11.36888611,6.426705556,16.261180556,6.215510181
2021-06-20T02,3.004419806,1019.282649,25.52320285,7.532519444,11.95119083,1.064375,2.809444444,7.263028533
2021-06-20T03,3.013243321,1019.213241,25.47724607,7.685240211,12.1474471,0.803640655,0.726534296,7.680515249
2021-06-20T04,3.015152556,1019.739539,25.99017057,7.911316667,11.40776944,0.991744444,0.681458333,7.440306879
2021-06-20T05,3.000482505,1019.713786,25.93020053,8.403946126,11.29558734,2.40869203,0.71313524,7.470356395
2021-06-20T06,3.047065889,1020.572706,26.88484159,8.947352778,10.58833917,25.87596944,0.506041667,6.938518903
2021-06-20T07,3.056205859,1020.733237,27.06397253,9.348467092,10.46646987,24.70707026,2.846014996,6.852599181
2021-06-20T08,3.034813306,1020.600456,26.88434935,9.466627778,10.42658556,39.02368889,0.903472222,6.556650038
2021-06-20T09,3.020033778,1020.402014,26.65440172,9.2172,10.54328694,4.321005556,1.552986111,6.864760685
2021-06-20T10,2.940163149,1018.679842,24.7825744,8.751591225,12.15717162,0.810622049,3.627256318,7.630962394
2021-06-20T11,2.935107472,1017.838468,23.9669596,8.194994444,13.3437475,1.745316667,1.024375,8.141968824
2021-06-20T12,2.949982755,1017.928769,24.09131935,7.637247987,13.36084116,0.500366565,9.526520411,7.954984889
2021-06-20T13,2.963353833,1018.363202,24.53677888,7.162594444,12.84797472,0.326225,12.361875,7.358795205
2021-06-20T14,2.993779861,1019.040828,25.26269673,6.859963889,12.176035,0.337825,17.171597222,6.940153238
2021-06-20T15,3.008444404,1019.739781,25.98118729,6.707861705,11.32866398,0.427500694,15.449250208,7.159042603
2021-06-20T16,3.016155361,1019.962964,26.21953059,6.585755556,11.09653556,0.4641,14.084791667,7.217704435
2021-06-20T17,3.016935962,1020.167534,26.42508703,6.696881422,10.82189503,0.313876701,20.807761733,7.173785404
2021-06-20T18,3.022486444,1020.227211,26.49381175,7.213422222,10.79842861,0.32945,16.314583333,7.215076497
2021-06-20T19,3.048377562,1020.646881,26.96800832,7.736109414,10.49425604,0.318733685,25.366217717,6.858164049
2021-06-20T20,3.091011056,1021.060016,27.47278046,8.148680556,10.37638861,0.365744444,22.202569444,6.814656395
2021-06-20T21,3.099437028,1021.175355,27.6059927,8.395052778,10.30974361,0.475813889,29.620277778,6.538790805
2021-06-20T22,3.059620661,1020.765226,27.10808943,8.369033602,10.45286004,0.306226048,0.250416551,6.751132495
2021-06-20T23,3.08422375,1020.349307,26.74558781,8.196180556,11.27169472,0.3532,0.380555556,7.262441635
2021-06-21T00,3.084438489,1019.921183,26.32405697,7.977461816,11.86452541,0.395098584,0.527145237,7.419424417
2021-06-21T01,3.09101775,1019.851523,26.2712799,7.833813889,12.0273975,0.782513889,1.802291667,7.086795415
2021-06-21T02,3.090476146,1020.140795,26.55460534,7.803562899,11.62026271,0.969139128,1.211538462,7.142174761
2021-06-21T03,3.091164056,1020.25076,26.66528719,7.892641667,11.47757972,0.599747222,1.008541667,7.15837761
2021-06-21T04,3.049648,1019.141244,25.48500244,8.045638889,12.61328194,0.683022222,0.953263889,8.156687488
2021-06-21T05,2.996378256,1019.479261,25.69099392,8.235698417,11.58555651,0.455187448,0.745001389,7.611304404
2021-06-21T06,3.022323306,1020.150617,26.41122598,8.668752778,10.914635,2.624005556,0.581319444,7.047085739
2021-06-21T07,3.042210803,1020.477788,26.77827584,9.138114413,10.66941072,0.672663149,0.502568731,6.504474737
2021-06-21T08,3.061092556,1020.807992,27.1493733,9.425747222,10.41613444,1.517411111,0.719444444,6.710262377
2021-06-21T09,3.051544182,1020.69569,27.01612692,9.391802277,10.46975174,1.000891419,1.297347959,6.568448533
2021-06-21T10,3.038907111,1020.369124,26.66457992,9.009058333,10.78808417,0.744927778,0.501388889,6.829540274
2021-06-21T11,3.019143722,1019.313232,25.57976227,8.433352778,12.05741444,0.846127778,0.879513889,7.673763701
2021-06-21T12,2.998260983,1017.665236,23.96734024,7.753560122,14.25364093,0.669572341,1.082129964,9.114483661
2021-06-21T13,2.99443,1017.459527,23.76764192,7.120747222,14.51486,0.559997222,0.961944444,9.186416745
2021-06-21T14,3.005093169,1018.41516,24.69091409,6.62970286,13.20255235,15.13513746,0.760413774,7.821893718
2021-06-21T15,3.036554667,1019.090648,25.41281405,6.324919444,12.54025056,0.411316667,3.79,7.525865561
2021-06-21T16,3.015665083,1019.459859,25.7256721,6.188458333,11.80068,0.380763889,6.118333333,7.866143331
2021-06-21T17,3.010513607,1019.464386,25.71879399,6.059286309,11.73996307,0.279216884,3.793182449,7.90482118
2021-06-21T18,3.029794694,1020.185364,26.47189618,6.435875,10.92890111,0.345297222,5.658402778,7.446487483
2021-06-21T19,3.049993668,1020.422702,26.74926864,7.136267703,10.81415829,0.937850597,10.11087198,7.381146448
2021-06-21T20,3.066259417,1020.727035,27.08637185,7.772347222,10.56936444,2.128963889,18.131805556,7.146167273
2021-06-21T21,3.06635529,1020.830719,27.18854926,8.316828659,10.43302694,0.408169953,46.686198278,7.097908901
2021-06-21T22,3.063327,1020.859241,27.209393,8.653911111,10.36509194,0.399102778,47.269861111,6.515665708
2021-06-21T23,3.053886389,1020.641885,26.9703181,8.651616667,10.5628175,5.137302778,29.727847222,6.856564375
2021-06-22T00,3.081901944,1020.042629,26.43762173,8.510186059,11.67616357,0.728286587,15.769577895,7.741976511
2021-06-22T01,3.059052583,1019.427904,25.78360858,8.291638889,12.30171028,0.894236111,19.291597222,7.999192191
2021-06-22T02,3.057413996,1018.5252,24.91536138,8.142052208,13.57921383,1.504420994,77.944529297,8.252799593
2021-06-22T03,3.074675417,1019.484926,25.87824027,8.117680556,12.38299833,1.707975,75.4725,7.360152603
2021-06-22T04,3.079668703,1020.085505,26.47414944,8.215865037,11.58881422,1.72907248,44.618161622,7.52966333
2021-06-22T05,3.026535389,1019.652154,25.92886953,8.374327778,11.65462778,0.8063,17.569097222,7.720479073
2021-06-22T06,3.021518694,1019.636409,25.90009314,8.535869444,11.62298944,0.303569444,9.410486111,7.618990388
2021-06-22T07,3.04361569,1020.442733,26.74744777,8.907770064,10.73151402,0.546028881,9.710566509,7.216301278
2021-06-22T08,3.067158139,1020.729341,27.08352133,9.307213889,10.58481639,1.807944444,20.192430556,7.033788004
2021-06-22T09,3.030432852,1020.636304,26.91114942,9.490119411,10.33210247,4.743449042,42.727853374,6.26050761
2021-06-22T10,3.044699528,1020.678403,26.98450062,9.324213889,10.42175861,0.531630556,16.07125,6.867395744
2021-06-22T11,3.027411944,1019.655181,25.93726102,8.824672222,11.67182861,0.9931,40.050833333,7.601218401
2021-06-22T12,3.040229964,1018.768497,25.10533024,8.121907803,13.05424938,0.610877534,78.033532352,8.388990735
2021-06-22T13,3.030873833,1018.008509,24.36718093,7.372663889,14.06451139,0.823252778,84.617152778,8.957059565
2021-06-22T14,3.029500083,1017.879353,24.2462573,6.681596779,14.23742738,0.633154679,64.659747292,8.330777627
2021-06-22T15,3.034430333,1018.314323,24.66856626,6.162627778,13.64330139,0.498788889,39.808819444,7.191949059
2021-06-22T16,3.044549736,1018.948233,25.30017995,5.88833935,12.83130575,3.365051375,38.276312136,7.851322244
2021-06-22T17,3.022649417,1019.694477,25.97227035,5.775222222,11.53586222,0.484258333,11.652013889,7.816382507
2021-06-22T18,3.025925667,1019.898966,26.18251392,5.733316667,11.28463583,0.508847222,8.349652778,7.608857804
2021-06-22T19,3.051151541,1020.384739,26.71728496,6.345351291,10.87285199,0.427600666,8.794293252,7.359527894
2021-06-22T20,3.062750167,1020.518364,26.87206787,7.199283333,10.81433917,0.474872222,9.177430556,7.273739367
2021-06-22T21,3.074238378,1020.736078,27.11159128,7.95195779,10.64022827,0.488125521,41.413982227,7.083215686
2021-06-22T22,3.067389722,1020.750453,27.10854166,8.584425,10.55384972,0.783869444,51.405138889,6.797926289
2021-06-22T23,3.04327023,1020.59654,26.90059284,8.983879478,10.51677312,0.852107748,15.171063593,6.313379946
2021-06-23T00,3.050716806,1020.539494,26.85906833,8.992008333,10.67180694,0.706266667,13.379097222,6.810099266
2021-06-23T01,3.054129333,1020.02296,26.35398594,8.817469444,11.41962083,0.663225,11.213333333,7.493156911
2021-06-23T02,3.050268037,1018.823728,25.18079262,8.58389614,13.07975312,0.860824771,33.521313524,8.365017622
2021-06-23T03,3.043188028,1018.624782,24.97558088,8.448627778,13.29305583,0.954872222,18.729305556,8.347182528
2021-06-23T04,3.013114552,1019.266422,25.5197849,8.450777562,12.06148598,125.3089791,45.080672036,6.644232078
2021-06-23T05,3.026471722,1019.703087,25.9769221,8.538344444,11.58038361,1.480002778,35.683402778,6.836524867
2021-06-23T06,3.01672877,1019.654788,25.90859102,8.690555401,11.55124354,1.310177728,44.137322966,7.44284629
2021-06-23T07,3.03514925,1020.5948,26.88301727,8.822227778,10.43426694,0.684788889,66.426041667,6.736217253
2021-06-23T08,3.047320583,1020.852294,27.16656958,9.148586111,10.21170028,0.293997222,110.280208333,6.620079891
2021-06-23T09,3.051579728,1020.836006,27.1572762,9.51765343,10.27968453,0.383601777,6.023882255,6.746253885
2021-06-23T10,3.021066972,1020.716758,26.97236445,9.600627778,10.12515139,0.698102778,1.090833333,5.813789508
2021-06-23T11,3.039940794,1020.710674,27.00724477,9.27757845,10.32823438,0.478522633,0.337753402,6.368275395
2021-06-23T12,3.011387806,1019.778802,26.02273369,8.681902778,11.33055639,0.778180556,0.575833333,6.885915518
2021-06-23T13,2.995704222,1018.666227,24.90071021,7.890655556,12.7430525,0.656516667,0.84,7.372598261
2021-06-23T14,3.002349986,1018.748635,24.99920174,7.079483477,12.68656929,0.621566232,2.08907248,7.373289667
2021-06-23T15,3.002893806,1018.552519,24.81594324,6.355730556,12.97312889,3.896558333,20.030625,6.610918519
2021-06-23T16,3.015923077,1018.725828,25.01551654,5.825776173,12.85226104,12.65514302,3.261108026,6.112981457
2021-06-23T17,3.036615306,1019.215675,25.53862266,5.588888889,12.36005722,20.82805,1.428055556,6.809032682
2021-06-23T18,3.01092241,1019.85618,26.10703473,5.49378506,11.18474535,0.514371008,0.862607609,7.308803336
2021-06-23T19,3.023333361,1020.30681,26.5830611,5.592161111,10.6880775,0.404741667,0.417986111,7.00447175
2021-06-23T20,3.034686083,1020.534965,26.832195,6.459463889,10.49711278,0.945572222,0.328194444,7.037316378
2021-06-23T21,3.044320994,1020.690758,27.00541149,7.351310747,10.38959928,1.458714246,0.292974174,6.894699824
2021-06-23T22,3.057307833,1020.837867,27.17735063,8.186275,10.32914417,1.272991667,0.389027778,6.784492909
2021-06-23T23,3.066299472,1020.944815,27.30118366,8.860272147,10.28138351,0.523090808,0.631421827,6.112025931
2021-06-24T00,3.04695125,1020.771115,27.08321719,9.245483333,10.31889833,0.870447222,0.49125,5.376992659
2021-06-24T01,2.963277701,1020.100525,26.23021905,9.253793391,10.36510275,1.363088031,0.413982227,6.747671403
2021-06-24T02,2.979253556,1019.425576,25.59865235,9.052388889,11.48885611,1.038561111,0.665972222,6.307589085
2021-06-24T03,3.007063778,1018.835586,25.08640211,8.785397222,12.62015611,0.760508333,0.973333333,6.434450464
2021-06-24T04,3.022815135,1018.966724,25.25054351,8.626495418,12.59117329,0.729766731,0.904609831,6.295948082
2021-06-24T05,3.011551528,1018.869397,25.13024138,8.635961111,12.615895,3.8512,1.195347222,7.21930139
2021-06-24T06,3.02653649,1019.711155,25.98967981,8.718239378,11.58253707,2.050455429,0.83275479,6.997283553
2021-06-24T07,3.010668333,1020.001737,26.23602722,8.853202778,10.99841361,0.844244444,0.662916667,7.047420497
2021-06-24T08,3.031039139,1020.700446,26.98017949,8.952466667,10.24932833,0.450511111,0.522569444,6.592579237
2021-06-24T09,3.042828575,1020.939626,27.2452554,9.260683144,10.04760428,0.633679533,0.475770619,6.483822245
2021-06-24T10,3.015704472,1020.857379,27.10421956,9.565958333,9.877588889,1.457036111,0.405208333,6.171982519
2021-06-24T11,3.024396862,1020.948858,27.21524479,9.56468481,9.844765065,1.019941683,0.392182727,5.451507144
2021-06-24T12,3.01533,1020.772602,27.01935942,9.132144444,9.986633611,0.816211111,0.276111111,6.179106501
2021-06-24T13,2.89772441,1018.693628,24.69585087,8.470624826,11.68126243,1.018969731,1.169258539,6.812748589
2021-06-24T14,2.9221905,1018.755592,24.81565383,7.62295,11.84306056,0.593897222,2.496805556,6.772286857
2021-06-24T15,2.966650639,1018.982709,25.14303337,6.791313889,11.974515,0.497316667,0.898263889,7.086744287
2021-06-24T16,3.011111775,1019.121479,25.38413629,6.056478756,12.23237628,0.832654818,1.440988614,7.544171702
2021-06-24T17,3.010135472,1019.020304,25.28605722,5.560822222,12.36452806,6.583527778,0.970486111,7.356126926
2021-06-24T18,3.032554068,1019.521556,25.8289058,5.367972785,11.88270564,5.18157734,1.05005554,7.777634235
2021-06-24T19,2.999333194,1019.883112,26.11021348,5.252288889,11.02568889,0.420380556,0.727083333,7.721403215
2021-06-24T20,3.032064371,1020.529368,26.82534235,5.552352124,10.47255873,1.246884199,0.728269925,7.142514179
2021-06-24T21,3.040421917,1020.757245,27.06818888,6.546319444,10.25400167,1.099594444,7.026319444,6.907512768
2021-06-24T22,3.05042025,1020.845875,27.17417097,7.523586111,10.24318167,0.364136111,9.908263889,6.80657745
2021-06-24T23,3.058168481,1020.916226,27.25764044,8.360849764,10.23314191,0.472935296,5.314634824,6.747467466
2021-06-25T00,3.052748583,1020.904507,27.23125149,9.038775,10.19672972,1.297447222,0.484791667,5.960056912
2021-06-25T01,3.02903885,1020.665603,26.93831465,9.381960567,10.27691891,1.149994446,0.476950847,6.139113535
2021-06-25T02,3.02809325,1020.57743,26.84748512,9.372677778,10.38787972,0.532594444,0.50125,6.64028751
2021-06-25T03,3.018367528,1019.698743,25.95644873,9.149302778,11.51318139,0.856072222,0.823680556,7.417052284
2021-06-25T04,3.012445154,1019.025139,25.28123473,8.893354624,12.4020797,0.478972508,1.019022494,7.690956216
2021-06-25T05,3.031566389,1019.245621,25.54008814,8.723383333,12.28154667,0.424133333,1.056875,6.774040891
2021-06-25T06,3.059208359,1019.561694,25.91164594,8.727297973,12.11746959,1.35182727,1.46070536,5.328664794
2021-06-25T07,3.067559444,1020.644769,27.00654199,8.8114,10.70719444,1.807002778,0.920138889,6.268661291
2021-06-25T08,3.041667204,1020.472992,26.77379445,8.915978895,10.66935768,0.549250208,0.538947515,6.736077768
2021-06-25T09,3.049005306,1020.812308,27.13045352,8.996433333,10.28298056,0.559738889,0.553611111,6.482661878
2021-06-25T10,3.057979028,1021.033431,27.37167817,9.300066667,10.07866667,1.061519444,0.444027778,6.508165461
2021-06-25T11,3.069896418,1021.224579,27.58946163,9.556603721,9.947112191,0.581691197,0.486462094,6.071296285
2021-06-25T12,3.054430944,1021.122262,27.45388567,9.488997222,9.923834444,0.906313889,0.6475,5.325040671
2021-06-25T13,3.028443266,1020.846454,27.1221031,8.999711191,10.02249014,0.657842266,0.31095529,6.179204018
2021-06-25T14,2.955552667,1019.67442,25.79201939,8.293575,10.87673889,0.765538889,0.701666667,6.945174893
2021-06-25T15,2.975293252,1019.394735,25.56312744,7.415390169,11.47767093,0.487633991,0.758122744,7.362389859
2021-06-25T16,3.038105861,1019.643456,25.95303292,6.571838889,11.77139,0.474483333,2.841666667,7.230839583
2021-06-25T17,3.099953667,1019.878695,26.32703885,5.876805556,12.06809028,1.646813889,2.848888889,7.080083482
2021-06-25T18,3.112711052,1019.845587,26.32567735,5.460830325,12.24028409,3.448633713,13.912246598,7.124651156
2021-06-25T19,3.083875806,1019.896925,26.3122683,5.306622222,11.87408139,1.630077778,1.696805556,8.08808883
2021-06-25T20,3.038753263,1020.302003,26.61345229,5.168733685,10.85211025,0.786114968,0.460497084,7.548336185
2021-06-25T21,3.070698972,1020.878121,27.25795391,5.705794444,10.39886611,165.1701167,0.384791667,7.034255406
2021-06-25T22,3.076067759,1021.068151,27.45668711,6.706323244,10.20376118,141.123499,0.504720911,6.810787774
2021-06-25T23,3.060403694,1020.973539,27.32337029,7.72945,10.17544583,92.27022067,0.502777778,6.686390289
2021-06-26T00,3.045000167,1020.85129,27.16351332,8.554227778,10.18571444,136.2071833,0.500208333,6.519495361
2021-06-26T01,3.082195612,1021.16958,27.56036688,9.234959733,10.14546626,155.2677229,0.53040822,5.187648378
2021-06-26T02,3.026524944,1020.677395,26.94447001,9.487141667,10.23523444,0.453172222,0.499861111,6.220088242
2021-06-26T03,3.034460955,1020.675456,26.95969361,9.411088587,10.32102555,0.797206332,0.515412385,6.445928149
2021-06-26T04,3.025600806,1020.344375,26.60958257,9.139341667,10.68180917,1.267022222,0.630902778,6.697000545
2021-06-26T05,3.044942722,1019.774983,26.08739941,8.881663889,11.67139056,1.093722222,0.985138889,7.146726388
2021-06-26T06,3.048796223,1019.903273,26.22287931,8.721213552,11.52997806,0.58011108,0.936337129,6.450561749
2021-06-26T07,3.079741167,1020.189696,26.5748079,8.721211111,11.44898556,12.86554444,6.525902778,5.545711641
2021-06-26T08,3.079638878,1020.755502,27.14152421,8.781582894,10.67665121,4.059186337,2.133851708,6.08535125
2021-06-26T09,3.044501639,1020.842898,27.15276574,8.860644444,10.19323556,1.831211111,0.588611111,6.393237982
2021-06-26T10,3.037228048,1020.993078,27.28958394,8.941452374,9.915512913,1.861666204,0.485628992,6.244214708
2021-06-26T11,3.055479361,1021.143911,27.47922978,9.238561111,9.903995833,2.289583333,0.472152778,6.309602078
2021-06-26T12,3.057121417,1021.249833,27.58965125,9.445619444,9.780476111,5.082655556,0.501111111,5.467494418
2021-06-26T13,3.042761927,1021.082695,27.39043514,9.327933907,9.854900028,3.713318523,64.367883921,5.232869158
2021-06-26T14,2.994091028,1020.555785,26.75802333,8.821336111,10.05943639,2.029863889,17.768402778,6.07704803
2021-06-26T15,2.985085115,1019.615657,25.80226018,8.105359622,11.27684949,0.950674813,17.509372397,7.240879659
2021-06-26T16,2.98124675,1019.154777,25.34215646,7.266872222,11.8825475,0.566866667,49.521944444,7.64013031
2021-06-26T17,3.074594279,1020.157813,26.54254242,6.432679811,11.42736157,1.123607331,64.911830047,6.479251198
2021-06-26T18,3.105509167,1019.439686,25.91492552,5.795838889,12.73934361,1.078255556,9.987638889,6.741102083
