Time UTC, Oxygen Concentration Corrected (ml/l), Oxygen Concentration Corrected QC Flag, Oxygen Concentration Corrected Count, Corrected Heading (mobile position/attitude sensor) (deg), Corrected Heading (mobile position/attitude sensor) QC Flag, Corrected Heading (mobile position/attitude sensor) Count, True Heading (mobile position/attitude sensor) (deg), True Heading (mobile position/attitude sensor) QC Flag, True Heading (mobile position/attitude sensor) Count
2014-10-22T14,2.959,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-22T15,3.042333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-22T16,2.992833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-22T17,2.9845,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-22T18,2.957166667,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-22T19,2.9725,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-22T20,3.0,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-22T21,3.039333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-22T22,3.098666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-22T23,3.075333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-23T00,3.096,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-23T01,3.098166667,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-23T02,3.1515,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-23T03,3.275,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-23T04,3.28,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-23T05,3.246666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-23T06,3.2355,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-23T07,3.236333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-23T08,3.252833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-23T09,3.259666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-23T10,3.277333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-23T11,3.246333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-23T12,3.151833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-23T13,3.082166667,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-23T14,3.084833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-23T15,3.100333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-23T16,3.103666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-23T17,3.101166667,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-23T18,3.212,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-23T19,3.198833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-23T20,3.1785,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-23T21,3.203666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-23T22,3.237833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-23T23,3.170333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-24T00,3.151833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-24T01,3.159,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-24T02,3.178,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-24T03,3.253333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-24T04,3.356833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-24T05,3.349333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-24T06,3.337666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-24T07,3.348833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-24T08,3.387333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-24T09,3.427166667,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-24T10,3.479833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-24T11,3.447833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-24T12,3.311,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-24T13,3.318,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-24T14,3.307666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-24T15,3.283833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-24T16,3.2805,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-24T17,3.344833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-24T18,3.315166667,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-24T19,3.326333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-24T20,3.320333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-24T21,3.328,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-24T22,3.347833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-24T23,3.357333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-25T00,3.332833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-25T01,3.326666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-25T02,3.3305,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-25T03,3.356333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-25T04,3.405166667,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-25T05,3.49,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-25T06,3.521833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-25T07,3.527166667,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-25T08,3.504,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-25T09,3.545833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-25T10,3.588666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-25T11,3.584666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-25T12,3.487166667,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-25T13,3.445166667,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-25T14,3.440166667,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-25T15,3.456833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-25T16,3.460833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-25T17,3.460166667,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-25T18,3.468833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-25T19,3.463166667,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-25T20,3.460333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-25T21,3.473333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-25T22,3.483833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-25T23,3.4945,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-26T00,3.501333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-26T01,3.5085,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-26T02,3.519166667,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-26T03,3.5255,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-26T04,3.5255,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-26T05,3.6265,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-26T06,3.675,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-26T07,3.653833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-26T08,3.643333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-26T09,3.655666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-26T10,3.665166667,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-26T11,3.696666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-26T12,3.6675,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-26T13,3.591166667,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-26T14,3.564,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-26T15,3.572333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-26T16,3.581666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-26T17,3.591,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-26T18,3.597666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-26T19,3.5975,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-26T20,3.5965,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-26T21,3.6045,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-26T22,3.603833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-26T23,3.608166667,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-27T00,3.621666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-27T01,3.639333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-27T02,3.6485,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-27T03,3.650166667,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-27T04,3.653333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-27T05,3.651,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-27T06,3.700833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-27T07,3.6835,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-27T08,3.669166667,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-27T09,3.666333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-27T10,3.683,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-27T11,3.694166667,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-27T12,3.688166667,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-27T13,3.679833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-27T14,3.677166667,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-27T15,3.710833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-27T16,3.726333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-27T17,3.725833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-27T18,3.7265,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-27T19,3.727,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-27T20,3.724666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-27T21,3.7215,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-27T22,3.720833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-27T23,3.724666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-28T00,3.726,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-28T01,3.736833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-28T02,3.7545,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-28T03,3.7575,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-28T04,3.757333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-28T05,3.758166667,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-28T06,3.7495,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-28T07,3.775833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-28T08,3.767333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-28T09,3.754333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-28T10,3.7485,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-28T11,3.755666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-28T12,3.771,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-28T13,3.762166667,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-28T14,3.777666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-28T15,3.798166667,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-28T16,3.824166667,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-28T17,3.829833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-28T18,3.835,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-28T19,3.848333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-28T20,3.849166667,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-28T21,3.838833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-28T22,3.839166667,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-28T23,3.835666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-29T00,3.8405,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-29T01,3.843666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-29T02,3.847333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-29T03,3.859833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-29T04,3.8695,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-29T05,3.872833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-29T06,3.8695,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-29T07,3.804333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-29T08,3.767,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-29T09,3.732166667,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-29T10,3.713,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-29T11,3.785833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-29T12,3.802833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-29T13,3.789333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-29T14,3.845333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-29T15,3.881666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-29T16,3.914666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-29T17,3.960166667,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-29T18,3.978,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-29T19,3.975,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-29T20,3.976833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-29T21,3.980666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-29T22,3.976333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-29T23,3.974666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-30T00,3.974833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-30T01,3.971333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-30T02,3.968333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-30T03,3.967833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-30T04,3.976833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-30T05,3.978,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-30T06,3.9775,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-30T07,3.957666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-30T08,3.768,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-30T09,3.721666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-30T10,3.675833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-30T11,3.74,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-30T12,3.860833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-30T13,3.869666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-30T14,3.860333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-30T15,3.894333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-30T16,3.970166667,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-30T17,4.026833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-30T18,4.0685,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-30T19,4.102333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-30T20,4.096333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-30T21,4.093666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-30T22,4.097,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-30T23,4.0855,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-31T00,4.069,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-31T01,4.089,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-31T02,4.079333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-31T03,4.072666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-31T04,4.064833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-31T05,4.076666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-31T06,4.0835,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-31T07,4.071833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-31T08,4.043166667,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-31T09,3.910833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-31T10,3.714833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-31T11,3.730166667,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-31T12,3.8335,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-31T13,3.970333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-31T14,3.934166667,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-31T15,3.892333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-31T16,3.876166667,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-31T17,4.010333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-31T18,4.086,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-31T19,4.1085,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-31T20,4.131666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-31T21,4.137666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-31T22,4.142333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-10-31T23,4.1365,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-11-01T00,4.113166667,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-11-01T01,4.022666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-11-01T02,4.0865,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-11-01T03,4.0525,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-11-01T04,4.077666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-11-01T05,4.01,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-11-01T06,4.006,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-11-01T07,4.062833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-11-01T08,4.039166667,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-11-01T09,4.019166667,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-11-01T10,3.936333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-11-01T11,3.8985,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-11-01T12,3.774333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-11-01T13,3.712666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-11-01T14,3.717,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-11-01T15,3.961833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-11-01T16,3.9725,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-11-01T17,4.016,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-11-01T18,4.069166667,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-11-01T19,4.101666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-11-01T20,4.119833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-11-01T21,4.135166667,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-11-01T22,4.138833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-11-01T23,4.140833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-11-02T00,4.115,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-11-02T01,4.0485,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-11-02T02,4.0875,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-11-02T03,4.0635,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-11-02T04,4.051833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-11-02T05,3.918333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-11-02T06,3.741833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-11-02T07,3.741,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-11-02T08,3.983666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-11-02T09,4.083333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-11-02T10,4.086333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-11-02T11,4.087666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-11-02T12,4.079333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-11-02T13,4.019666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-11-02T14,3.831166667,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-11-02T15,3.816166667,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-11-02T16,4.0025,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-11-02T17,4.051833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-11-02T18,4.060666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-11-02T19,4.087,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-11-02T20,4.098333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-11-02T21,4.115,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-11-02T22,4.118,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-11-02T23,4.114833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-11-03T00,4.114,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-11-03T01,4.028166667,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-11-03T02,4.016,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-11-03T03,4.058,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-11-03T04,4.046666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-11-03T05,3.968,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-11-03T06,3.887833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-11-03T07,3.863333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-11-03T08,3.937666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-11-03T09,4.108166667,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-11-03T10,4.105166667,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-11-03T11,4.103833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-11-03T12,4.122,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-11-03T13,4.126833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-11-03T14,4.099,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-11-03T15,4.067333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-11-03T16,4.0375,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-11-03T17,4.103333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-11-03T18,4.094333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-11-03T19,4.115,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-11-03T20,4.136166667,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-11-03T21,4.150166667,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-11-03T22,4.162,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-11-03T23,4.149666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-11-04T00,4.140666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-11-04T01,4.1195,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-11-04T02,3.994666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-11-04T03,4.0145,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-11-04T04,4.0785,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-11-04T05,4.004166667,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-11-04T06,3.918,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-11-04T07,3.818333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-11-04T08,3.861166667,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-11-04T09,4.115166667,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-11-04T10,4.128333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-11-04T11,4.141,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-11-04T12,4.153166667,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-11-04T13,4.153666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-11-04T14,4.156833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-11-04T15,4.122666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-11-04T16,4.0385,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-11-04T17,4.015166667,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-11-04T18,4.115833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-11-04T19,4.135333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-11-04T20,4.147333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-11-04T21,4.162666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-11-04T22,4.1685,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-11-04T23,4.177166667,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-11-05T00,4.181166667,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-11-05T01,4.172833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-11-05T02,3.874833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-11-05T03,3.8755,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-11-05T04,3.898666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-11-05T05,3.878,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-11-05T06,3.870666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-11-05T07,3.758333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-11-05T08,3.8445,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-11-05T09,3.947333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-11-05T10,4.139333333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-11-05T11,4.149666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-11-05T12,4.173666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-11-05T13,4.178666667,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-11-05T14,4.1755,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-11-05T15,4.163833333,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-11-05T16,4.051166667,7.0,6.0,,9.0,0.0,,9.0,0.0
2014-11-05T17,3.909,7.0,6.0,,9.0,0.0,,9.0,0.0
